path,ext,size,sha,status,chars,duplicate_of,note
Memorie passate + template/CUP_ARTICOLI MERCIARI/ARTICOLI MERCIARI/perchè le società concessionarie per le autostrade impugnano il CUP davanti al TAR.docx,.docx,20072,d604e485aaf2,converted,11170,,
Memorie passate + template/CUP_ARTICOLI MERCIARI/ARTICOLI MERCIARI/presentazione monografia rev.1.docx,.docx,14594,f7eece340767,converted,1519,,
Memorie passate + template/CUP_ARTICOLI MERCIARI/ARTICOLI MERCIARI/problemi  tariife mercati.docx,.docx,16425,02164589311c,converted,5969,,
Memorie passate + template/CUP_ARTICOLI MERCIARI/ARTICOLI MERCIARI/procedura chiusura attività per occupazioni abusive.docx,.docx,17378,cce5d417439d,converted,5820,,
Memorie passate + template/CUP_ARTICOLI MERCIARI/ARTICOLI MERCIARI/programma merciari.docx,.docx,14376,b4a28e77ffc8,converted,784,,
"Memorie passate + template/CUP_ARTICOLI MERCIARI/ARTICOLI MERCIARI/proroghe e rinnovi dehors, il punto dopo il periodo emergenziale e la Legge sulla concorrenza.docx",.docx,106111,170ee9e959f6,converted,106111,,
Memorie passate + template/CUP_ARTICOLI MERCIARI/ARTICOLI MERCIARI/pubblicato l’osservatorio sulle comunicazioni di AGCOM numero 1 del 2024.docx,.docx,18959,9ad5880eaa9e,converted,9548,,
Memorie passate + template/CUP_ARTICOLI MERCIARI/ARTICOLI MERCIARI/pubblicità sugli autobus del trasporto pubblico locale.docx,.docx,18605,77959557dda6,converted,9719,,
Memorie passate + template/CUP_ARTICOLI MERCIARI/ARTICOLI MERCIARI/quando non serve l_autorizzazione per gli impianti pubblicitari.docx,.docx,13493,c6112ac733ab,converted,94,,
Memorie passate + template/CUP_ARTICOLI MERCIARI/ARTICOLI MERCIARI/quesito occupazioni abusive.docx,.docx,15598,e97b65ab47b6,converted,4801,,
Memorie passate + template/CUP_ARTICOLI MERCIARI/ARTICOLI MERCIARI/quesito piattaforma Smart24 CONCESSIONE O APPALTO.docx,.docx,15813,e9ec3107dcc7,converted,3969,,
Memorie passate + template/CUP_ARTICOLI MERCIARI/ARTICOLI MERCIARI/quesito piattaforma integrazione.docx,.docx,20419,98eb5949f144,converted,10186,,
Memorie passate + template/CUP_ARTICOLI MERCIARI/ARTICOLI MERCIARI/quesito piattaforma.docx,.docx,20209,e741096a696b,converted,10064,,
Memorie passate + template/CUP_ARTICOLI MERCIARI/ARTICOLI MERCIARI/quesito smart24.docx,.docx,19554,2a92ff9f2454,converted,10786,,
Memorie passate + template/CUP_ARTICOLI MERCIARI/ARTICOLI MERCIARI/quesito sul presupposto pubblicitario.docx,.docx,17488,c9160c04df18,converted,5793,,
Memorie passate + template/CUP_ARTICOLI MERCIARI/ARTICOLI MERCIARI/rivalutazione ISTAT.docx,.docx,14602,6936239e7fff,converted,1936,,
Memorie passate + template/CUP_ARTICOLI MERCIARI/ARTICOLI MERCIARI/sulla giurisdizione del CUP deve pronunciarsi la Corte di Cassazione.docx,.docx,17677,ce80408807f9,converted,6284,,
Memorie passate + template/CUP_SENTENZE/202500073_01.pdf,.pdf,163475,0a9eaff4938a,converted,18958,,
Memorie passate + template/CUP_SENTENZE/20250615_snciv@s50@a2025@n15973@tO.clean_ FIRMA A MEZZO STAMOA AVVISI DI ACCERTAMENTO.pdf,.pdf,147453,ae70e0506b86,converted,15825,,
Memorie passate + template/CUP_SENTENZE/20250624_snciv@s50@a2025@n16868@tO.clean_.pdf,.pdf,164557,c07cfa5ea79d,converted,19966,,
Memorie passate + template/CUP_SENTENZE/20260208_snciv@s50@a2026@n02769@tO.clean_.pdf,.pdf,153748,84a9bf793417,converted,10547,,
Memorie passate + template/CUP_SENTENZE/24246073s_251022_141612.pdf,.pdf,196730,9d91e4a12525,converted,13457,,
Memorie passate + template/CUP_SENTENZE/43627003.pdf,.pdf,636992,e81ad47bdce1,converted,118528,,
Memorie passate + template/CUP_SENTENZE/6818145s.pdf,.pdf,272676,ea3c2909e6bd,converted,39296,,
Memorie passate + template/CUP_SENTENZE/AGCOM_Osservatorio n.4-2025_0 (1).pdf,.pdf,1773797,10c1a8120f18,converted,75181,,
Memorie passate + template/CUP_SENTENZE/CDS_8610_2023_silenzio-assenso.pdf,.pdf,324480,daf6d4bd249a,converted,101890,,
Memorie passate + template/CUP_SENTENZE/CG1T-Vicenza-Sez.-II-Ordinanza-Sentenza-del-10_04_2025-n.-100.pdf,.pdf,17088,129945e823a3,converted,9212,,
Memorie passate + template/CUP_SENTENZE/CGT-I-GRADO-MI-SEZ-16-SENTENZA-260-DEL-2712023.pdf,.pdf,59275,3ee8ffd361f1,converted,6618,,
Memorie passate + template/CUP_SENTENZE/CGT1G-Sassari-Sez.2-Sentenza_V57_535_2024-del-19_8_2024.pdf,.pdf,163217,7b17c6c651a1,converted,6375,,
Memorie passate + template/CUP_SENTENZE/CGT2G-Friuli-Trieste-Sez.-III-Sentenza-del-02022024-n.-38.pdf,.pdf,81978,8aa5f8126dba,converted,9474,,
Memorie passate + template/CUP_SENTENZE/CGT2G-Lazio-Sez.XVII-Sentenza-691-del-3_2_2025.pdf,.pdf,39774,0ae7515f85fd,converted,25957,,
Memorie passate + template/CUP_SENTENZE/CGT2G-Torino-Sez.I-Sentenza-178-del-24_4_2023.pdf,.pdf,91243,3d78ac2a917a,converted,15134,,
Memorie passate + template/CUP_SENTENZE/CGT2G-sez.VII-Sentenza-1009-del-13_2_2024-Roma-.pdf,.pdf,173575,8a74fbd101cf,converted,12065,,
Memorie passate + template/CUP_SENTENZE/CIRCOLARE MEF 2009.pdf,.pdf,157958,8d4df9027573,duplicate,0,Memorie passate + template/CONTENZIOSO_Maria_Rosa/TELEFONIA/CIRCOLARE MEF 2009.pdf,
Memorie passate + template/CUP_SENTENZE/CONSIGLIO DI STATO 10018_2023 COSAP VIADOTTI AUTOSTRADALI.pdf,.pdf,363605,2a0d2597cf88,converted,38505,,
Memorie passate + template/CUP_SENTENZE/Cassazione – Sez. Civile V – Ordinanza 1164 del 20 1 2026.pdf,.pdf,131390,91216ce4bed2,converted,9977,,
Memorie passate + template/CUP_SENTENZE/Cassazione-Civile-Ord.-Sez.-5-Num.-2164-del-22012024 VIADOTTI.pdf,.pdf,143510,1a7edbca49dc,converted,22194,,
Memorie passate + template/CUP_SENTENZE/Cassazione-Sez-I-Ordinanza-9880-del-13042023.pdf,.pdf,181980,13961acb149f,converted,23869,,
Memorie passate + template/CUP_SENTENZE/Cassazione-Sez.V-Sentenza-19017-del-5_7_2023.pdf,.pdf,254214,aea12a07fab8,converted,52073,,
Memorie passate + template/CUP_SENTENZE/CdA Milano Sez. III Sentenza del 5122022 n. 3638.pdf,.pdf,90702,c818231fdbc3,converted,13865,,
Memorie passate + template/CUP_SENTENZE/Civile-Ord.-Sez.-1-Sentenza-Num.-17182-del-26_6_2025.pdf,.pdf,156971,3f2ab911242c,converted,22549,,
Memorie passate + template/CUP_SENTENZE/Civile-Ord.-Sez.-5-Num.-2184-Anno-2020.pdf,.pdf,155341,a2b08f7c30de,converted,6014,,
Memorie passate + template/CUP_SENTENZE/Civile-Ord.-Sez.-5-Num.-6029-Anno-2024-del-6_3_2024.pdf,.pdf,123962,9991a92761ea,converted,14316,,
Memorie passate + template/CUP_SENTENZE/Civile-Sent.-Sez.-5-Num.-27497-Anno-2014.pdf,.pdf,634306,6697aa129967,converted,26375,,
Memorie passate + template/CUP_SENTENZE/Com_.-trib.-prov.-Sardegna-Nuoro-Sez.-I-Sent.-16022024-n.-37.pdf,.pdf,83939,3296d0f3551f,converted,9138,,
Memorie passate + template/CUP_SENTENZE/Consiglio di Stato - Parere 1151 del 17_8_2023.pdf,.pdf,334663,69ee4d239e6d,converted,25873,,
Memorie passate + template/CUP_SENTENZE/Consiglio-di-Stato-Sez.II-Sentenza-6666-del-23_7_2024.pdf,.pdf,420073,19c433a0ecfa,converted,70075,,
Memorie passate + template/CUP_SENTENZE/Consiglio-di-Stato-Sez.V-Sentenza-4427-del-17_5_2024.pdf,.pdf,309335,80b96f607a93,converted,22342,,
Memorie passate + template/CUP_SENTENZE/Consiglio-di-Stato-Sez.V-Sentenza-8190-del-22-10-2025.pdf,.pdf,3967747,c17893b50c20,needs_ocr,0,,pdf con poco testo (scansione?)
Memorie passate + template/CUP_SENTENZE/Consiglio-di-Stato-Sez.VII-Sentenza-8846-del-10102023.pdf,.pdf,333510,4ad7610b6015,converted,32190,,
Memorie passate + template/CUP_SENTENZE/Consiglio_di_Stato_3375_2022.pdf,.pdf,307985,45421292cb91,converted,17441,,
Memorie passate + template/CUP_SENTENZE/Corte D’Appello di Venezia – Sez. II – Sentenza 84 del 9 3 2026.pdf,.pdf,373283,a32dea7c0a5e,duplicate,0,Memorie passate + template/CONTENZIOSO_Maria_Rosa/IDRICO/Corte D’Appello di Venezia – Sez. II – Sentenza 84 del 9 3 2026.pdf,
Memorie passate + template/CUP_SENTENZE/Corte-Conti-Puglia-Parere-deliberazione-n.-93_2023_PAR.pdf,.pdf,79719,ef35f7ff9031,converted,22893,,
Memorie passate + template/CUP_SENTENZE/ECLI_IT_CONT_2024_162SRCLIG-PAR.pdf,.pdf,298064,f4726b9856d3,converted,18971,,
Memorie passate + template/CUP_SENTENZE/ECLI_IT_CONT_2024_56SRCPUG-PAR.pdf,.pdf,178064,aece87c32c98,converted,14775,,
Memorie passate + template/CUP_SENTENZE/ECLI_IT_CONT_2024_80SRCPIE-PAR.pdf,.pdf,375297,dd09becac54b,converted,29239,,
Memorie passate + template/CUP_SENTENZE/Giudice-Di-Pace-Padova-Sentenza-del-1112024.pdf,.pdf,234920,b89aa7dc5bf0,converted,25998,,
Memorie passate + template/CUP_SENTENZE/Giudice-di-Pace-Belluno-Sentenza-del-04_04_24.pdf,.pdf,219471,9d963bd7d237,converted,30364,,
Memorie passate + template/CUP_SENTENZE/Giudice-di-Pace-di-Belluno-Sentenza-del-31_8_2024.pdf,.pdf,219712,9a866d7a3b98,converted,17614,,
Memorie passate + template/CUP_SENTENZE/P000000045_001000_Reg_Dehor_2024-12.12.2024_(1).pdf,.pdf,320345,6e4467a39679,converted,30433,,
Memorie passate + template/CUP_SENTENZE/Pubblica amministrazione - Enti locali - In proporzione alle.pdf,.pdf,76514,fb2552f29966,converted,2387,,
Memorie passate + template/CUP_SENTENZE/RG_7546_2025_Decreto_PP_assegnazion_SU_noindex (1).pdf,.pdf,375615,2adab92e3dcc,needs_ocr,0,,pdf con poco testo (scansione?)
Memorie passate + template/CUP_SENTENZE/RG_7546_2025_Decreto_PP_assegnazion_SU_noindex.pdf,.pdf,375615,2adab92e3dcc,duplicate,0,Memorie passate + template/CUP_SENTENZE/RG_7546_2025_Decreto_PP_assegnazion_SU_noindex (1).pdf,
Memorie passate + template/CUP_SENTENZE/Risoluzione del 05_06_1995 n. 146 - Min. Finanze - Dip. Entrate Fiscalità Locale Serv. IV.pdf,.pdf,3829,da0f1e2a2ec7,converted,2849,,
Memorie passate + template/CUP_SENTENZE/Risoluzione-n.-3-del-2023-canone-unico-vari-quesiti_sito.pdf,.pdf,786346,b926b4229243,converted,8038,,
Memorie passate + template/CUP_SENTENZE/Ristori CUP per il sisma del 2016 a favore dei soli Comuni terremotati.pdf,.pdf,85502,37d40a560524,converted,4295,,
Memorie passate + template/CUP_SENTENZE/SENTENZA CASSAZIONE 308 2020.pdf,.pdf,221298,4b9add9aeefa,converted,6949,,
Memorie passate + template/CUP_SENTENZE/SENTENZA CONSIGLIO DI STATO N. 2229 - 2014.pdf,.pdf,189946,f881ed9e2628,converted,5239,,
Memorie passate + template/CUP_SENTENZE/SENTENZA CORTE DI CASSAZIONE 17184 DEL 2025.pdf,.pdf,110105,773df0d7f973,converted,13757,,
Memorie passate + template/CUP_SENTENZE/SENTENZA-N.-355-C_COSTITUZIONALE_17_7_2002.pdf,.pdf,150112,3e04be493125,converted,20956,,
Memorie passate + template/CUP_SENTENZE/SENTENZA_CORTE_DI_APPELLO_DI_ANCONA_N._366_2025_-_N._R.G._00000944_2023_DEL_04_03_2025_PUBBLICATA_IL_04_03_2025.pdf,.pdf,162369,7d22485b199f,converted,17477,,
Memorie passate + template/CUP_SENTENZE/SENTENZA_CORTE_DI_APPELLO_DI_GENOVA_N._674_2025_-_N._R.G._00000694_2024_DEL_31_05_2025_PUBBLICATA_IL_31_05_2025.pdf,.pdf,337909,2efa1e46c600,converted,23070,,
Memorie passate + template/CUP_SENTENZE/SENTENZA_CORTE_DI_APPELLO_DI_MILANO_N._1360_2025_-_N._R.G._00001872_2023_DEL_13_05_2025_PUBBLICATA_IL_13_05_2025.pdf,.pdf,376665,8c0bd55a5bdc,converted,13188,,
Memorie passate + template/CUP_SENTENZE/SENTENZA_CORTE_DI_APPELLO_DI_NAPOLI_N._2347_2025_-_N._R.G._00000753_2020_DEPOSITO_MINUTA_12_05_2025__PUBBLICAZIONE_12_05_2025_prescrizione_decennale.pdf,.pdf,270342,0fc36e6477e2,converted,18776,,
Memorie passate + template/CUP_SENTENZE/SENTENZA_CORTE_DI_APPELLO_DI_NAPOLI_N._3649_2025_-_N._R.G._00002621_2022_DEPOSITO_MINUTA_08_07_2025__PUBBLICAZIONE_08_07_2025_iuris_tantum.pdf,.pdf,421197,88d1deef9fcd,converted,26869,,
Memorie passate + template/CUP_SENTENZE/SENTENZA_CORTE_DI_APPELLO_DI_VENEZIA_N._814_2025_-_N._R.G._00001810_2024_DEL_04_04_2025_PUBBLICATA_IL_04_04_2025.pdf,.pdf,299251,4239ef0bc7cc,converted,25423,,
Memorie passate + template/CUP_SENTENZE/SENTENZA_TRIBUNALE_DI_BARI_N._832_2025_-_N._R.G._00010818_2023_DEL_06_03_2025_PUBBLICATA_IL_06_03_2025.pdf,.pdf,139284,1ce9fcd406ce,converted,15532,,
Memorie passate + template/CUP_SENTENZE/SENTENZA_TRIBUNALE_DI_BOLOGNA_N._2679_2025_-_N._R.G._00006630_2024_DEPOSITO_MINUTA_24_10_2025__PUBBLICAZIONE_24_10_2025_autostrada.pdf,.pdf,517228,6e0b3dcc5c72,converted,20628,,
Memorie passate + template/CUP_SENTENZE/SENTENZA_TRIBUNALE_DI_LATINA_N._2048_2025_-_N._R.G._00002760_2024_DEPOSITO_MINUTA_01_12_2025__PUBBLICAZIONE_01_12_2025.pdf,.pdf,273342,e638c5b0d0c6,converted,15692,,
Memorie passate + template/CUP_SENTENZE/SENTENZA_TRIBUNALE_DI_LECCE_N._2661_2025_-_N._R.G._00005078_2024_DEPOSITO_MINUTA_26_09_2025__PUBBLICAZIONE_26_09_2025.pdf,.pdf,248088,e8401e374b40,converted,18613,,
Memorie passate + template/CUP_SENTENZE/SENTENZA_TRIBUNALE_DI_NAPOLI_N._4171_2025_-_N._R.G._00003129_2022_DEL_28_04_2025_PUBBLICATA_IL_29_04_2025.pdf,.pdf,250531,c190dbc69be6,converted,14062,,
Memorie passate + template/CUP_SENTENZE/SENTENZA_TRIBUNALE_DI_PESCARA_N._1422_2024_-_N._R.G._00003763_2022_DEL_14_12_2024_PUBBLICATA_IL_17_12_2024.pdf,.pdf,211252,fbd0ff052678,converted,20388,,
Memorie passate + template/CUP_SENTENZE/SENTENZA_TRIBUNALE_DI_PESCARA_N._153_2026_-_N._R.G._00002337_2023_DEPOSITO_MINUTA_09_02_2026__PUBBLICAZIONE_09_02_2026.pdf,.pdf,350689,54c3f7c6abd3,converted,68636,,
Memorie passate + template/CUP_SENTENZE/SENTENZA_TRIBUNALE_DI_PRATO_N._237_2025_-_N._R.G._00002024_2023_DEL_21_04_2025_PUBBLICATA_IL_21_04_2025 (1).pdf,.pdf,280925,c95d6491c47e,converted,21946,,
Memorie passate + template/CUP_SENTENZE/SENTENZA_TRIBUNALE_DI_PRATO_N._237_2025_-_N._R.G._00002024_2023_DEL_21_04_2025_PUBBLICATA_IL_21_04_2025.pdf,.pdf,280925,c95d6491c47e,duplicate,0,Memorie passate + template/CUP_SENTENZE/SENTENZA_TRIBUNALE_DI_PRATO_N._237_2025_-_N._R.G._00002024_2023_DEL_21_04_2025_PUBBLICATA_IL_21_04_2025 (1).pdf,
Memorie passate + template/CUP_SENTENZE/SENTENZA_TRIBUNALE_DI_SASSARI_N._293_2024_-_N._R.G._00002608_2023_DEPOSITO_MINUTA_07_03_2024__PUBBLICAZIONE_06_03_2024.pdf,.pdf,136935,b79a190bfdf0,converted,18679,,
Memorie passate + template/CUP_SENTENZE/SENTENZA_TRIBUNALE_DI_TORINO_N._1151_2025_-_N._R.G._00018743_2023_DEL_08_03_2025_PUBBLICATA_IL_10_03_2025.pdf,.pdf,217680,20c01c6e1f3e,converted,26268,,
Memorie passate + template/CUP_SENTENZE/SENTENZA_TRIBUNALE_DI_TORINO_N._1652_2025_-_N._R.G._00010249_2023_DEL_03_04_2025_PUBBLICATA_IL_03_04_2025.pdf,.pdf,339692,42131d8cdb4f,converted,29368,,
Memorie passate + template/CUP_SENTENZE/SENTENZA_TRIBUNALE_DI_TORINO_N._1653_2025_-_N._R.G._00014531_2023_DEL_03_04_2025_PUBBLICATA_IL_03_04_2025.pdf,.pdf,330198,715b2d3e8ba1,converted,30909,,
Memorie passate + template/CUP_SENTENZE/Scan2025-04-18_091030.pdf,.pdf,5066896,c96c5f5bd512,needs_ocr,0,,pdf con poco testo (scansione?)
Memorie passate + template/CUP_SENTENZE/Sentenza C.d.A. Venezia 3441-2025.pdf,.pdf,349436,5ebf5d8436b8,duplicate,0,Memorie passate + template/CONTENZIOSO_Maria_Rosa/IDRICO/Sentenza C.d.A. Venezia 3441-2025.pdf,
Memorie passate + template/CUP_SENTENZE/Sentenza GdP Treviso 1386 2023.pdf,.pdf,165907,6ef903b35933,converted,6391,,
Memorie passate + template/CUP_SENTENZE/Sentenza di Corte di Cassazione Civile Ord. Sez. 1 Num. 17184 Anno 2025.pdf,.pdf,110105,773df0d7f973,duplicate,0,Memorie passate + template/CUP_SENTENZE/SENTENZA CORTE DI CASSAZIONE 17184 DEL 2025.pdf,
Memorie passate + template/CUP_SENTENZE/Sentenza n. 908 2025 del 15.10.2025 del Tribunale di Bolzano.pdf,.pdf,278493,2d0abc1069b6,duplicate,0,Memorie passate + template/CONTENZIOSO_Maria_Rosa/TELEFONIA/Sentenza n. 908 2025 del 15.10.2025 del Tribunale di Bolzano.pdf,
Memorie passate + template/CUP_SENTENZE/Sentenza viadotti.pdf,.pdf,244653,2903f8781a27,converted,8511,,
Memorie passate + template/CUP_SENTENZE/Sentenza-del-24_10_2024-n.-799-CGT2G-Liguria-Sezione-3.pdf,.pdf,106071,7931e3a2998a,converted,13552,,
Memorie passate + template/CUP_SENTENZE/Sentenza-n.-240-2025-del-20-02-2025-del-Tribunale-di-Treviso.pdf,.pdf,293940,2f4c1d7a5646,converted,19822,,
Memorie passate + template/CUP_SENTENZE/Sentenza_RG_000447_2024_UD_16062025 Como Acqua Comune di Cantu.pdf,.pdf,99338,d3e6299a6f5d,duplicate,0,Memorie passate + template/CONTENZIOSO_Maria_Rosa/IDRICO/Sentenza_RG_000447_2024_UD_16062025.pdf,
Memorie passate + template/CUP_SENTENZE/Sentenza_V70_1348_2025cup_p_tributo.pdf,.pdf,382352,7ad9a02d3d4c,converted,8347,,
Memorie passate + template/CUP_SENTENZE/TAR MI CUP n.01848-2023.pdf,.pdf,190505,858e46034874,converted,31647,,
Memorie passate + template/CUP_SENTENZE/TAR MI CUP n.01850-2023.pdf,.pdf,210864,7a3c0027c71c,converted,40841,,
Memorie passate + template/CUP_SENTENZE/TAR Milano – Sez. V – Sentenza 1786 del 21.5.2025.pdf,.pdf,342239,0e4db15f064f,converted,53964,,
Memorie passate + template/CUP_SENTENZE/TAR NAPOLI CONCESSIONI.pdf,.pdf,290920,1f28ff12223e,converted,46863,,
Memorie passate + template/CUP_SENTENZE/TAR Veneto – Sez.IV – Sentenza 1766 del 18 9 2025.pdf,.pdf,151049,d81da81cce68,converted,16725,,
Memorie passate + template/CUP_SENTENZE/TAR-BARI-Sez.-III-Ordinanza-587-del-16122022.pdf,.pdf,129441,6f32ee267b05,converted,8266,,
Memorie passate + template/CUP_SENTENZE/TAR-BS-Sez.II-Sentenza-576-del-10_7_2023.pdf,.pdf,313248,0c9c94c3cabf,converted,25221,,
Memorie passate + template/CUP_SENTENZE/TAR-CAGLIARI-Sez.I-Sentenza-226-del-10_3_2025.pdf,.pdf,177078,0941727b2fbf,converted,35016,,
Memorie passate + template/CUP_SENTENZE/TAR-CATANIA-Sez.III-Sentenza-2715-del-18_9_2025.pdf,.pdf,188317,e62e3cec61fb,converted,20822,,
Memorie passate + template/CUP_SENTENZE/TAR-LECCE-Sez.-II-Sentenza-632-del-1552023.pdf,.pdf,230684,d8aefea390d7,converted,9808,,
Memorie passate + template/CUP_SENTENZE/TAR-LIGURIA-SEZ.I-Sentenza-311-del-03052024.pdf,.pdf,338881,fd0d5ba2480a,converted,36797,,
Memorie passate + template/CUP_SENTENZE/TAR-MI-Sentenza-1443-del-14_5_2024.pdf,.pdf,284463,f92f60195ae5,converted,12623,,
Memorie passate + template/CUP_SENTENZE/TAR-NA-Sez.III-Sentenza-2817-del-4_4_2025.pdf,.pdf,157623,b7fbee0c44e8,converted,22528,,
Memorie passate + template/CUP_SENTENZE/TAR-Piemonte-Sez.II-Sentenza-n.7-del-7_1_2025.pdf,.pdf,184715,99cfe74e829c,converted,27456,,
Memorie passate + template/CUP_SENTENZE/TAR-ROMA-SENTENZA-3855-DEL-4-4-2022.pdf,.pdf,401979,58a2261d7006,converted,54164,,
Memorie passate + template/CUP_SENTENZE/TAR_LAZIO.pdf,.pdf,10914294,13696eb1ccb0,needs_ocr,0,,pdf con poco testo (scansione?)
Memorie passate + template/CUP_SENTENZE/TRIBUNALE ORDINARIO DI MACERATA_sentenza_814 del_11_10_2023.pdf,.pdf,125154,ccfcd4cdf228,converted,14019,,
Memorie passate + template/CUP_SENTENZE/TRIBUNALE ORDINARIO di MILANO - Sez.I Civile - Sentenza 8844 del 9_11_2023.pdf,.pdf,78777,028aae6a8fd1,converted,13342,,
Memorie passate + template/CUP_SENTENZE/Tar Cagliari - Sentenza 477 del 27_5_2025 (1).pdf,.pdf,271374,fbe6632af6c6,converted,33951,,
Memorie passate + template/CUP_SENTENZE/Tar Lazio Roma CUP 10.2025.pdf,.pdf,450474,9cad8593d29b,converted,60068,,
Memorie passate + template/CUP_SENTENZE/Tar Veneto – Sez.IV – Sentenza 19 del 5 1 2026.pdf,.pdf,191772,ccdb64c41b85,converted,27689,,
Memorie passate + template/CUP_SENTENZE/Tar-Palermo-Sez.III-Sentenza-3843-del-22_12_2023.pdf,.pdf,319722,499da8db43a8,converted,23225,,
Memorie passate + template/CUP_SENTENZE/Tribunale Piacenza Sentenza 207 del 06.05.2025 - 1grado VODAFONE.pdf,.pdf,226637,72a0e0b18efc,duplicate,0,Memorie passate + template/CONTENZIOSO_Maria_Rosa/TELEFONIA/FASTWEB/Tribunale Piacenza Sentenza 207 del 06.05.2025 - 1grado VODAFONE.pdf,
